,start,end,day,id
1228,['2019-08-19 22:28:38'],['2019-08-22 17:17:38'],2,10243
1229,['2019-08-19 22:28:37'],['2019-08-22 17:17:37'],2,10242
1230,['2019-08-19 22:28:10'],['2019-08-27 20:19:40'],7,10241
1231,['2019-08-19 22:28:09'],['2019-08-22 17:17:39'],2,10240
1232,['2019-08-19 16:00:44'],['2019-08-29 18:00:44'],10,10239
1233,['2019-08-19 15:47:01'],['2019-08-29 10:30:01'],9,10238
1234,['2019-08-19 15:46:45'],['2019-08-29 18:36:45'],10,10237
1235,['2019-08-19 15:44:00'],['2019-08-29 10:30:00'],9,10236
1236,['2019-08-19 15:43:56'],['2019-08-29 18:35:56'],10,10235
1237,['2019-08-19 15:42:59'],['2019-08-29 10:29:59'],9,10234
1238,['2019-08-19 15:17:44'],['2019-08-29 18:36:44'],10,10233
1239,['2019-08-19 15:17:44'],['2019-08-29 18:36:44'],10,10232
1240,['2019-08-19 15:00:41'],['2019-08-29 18:00:43'],10,10231
1241,['2019-08-19 15:00:37'],['2019-08-29 18:00:37'],10,10230
1242,['2019-08-19 14:33:41'],['2019-08-29 18:36:43'],10,10229
1243,['2019-08-19 14:33:37'],['2019-08-29 18:36:37'],10,10228
1244,['2019-08-19 14:32:41'],['2019-08-29 18:36:43'],10,10227
1245,['2019-08-19 14:32:37'],['2019-08-29 18:36:37'],10,10226
1246,['2019-08-19 14:14:37'],['2019-08-20 11:06:37'],0,10225
1247,['2019-08-19 00:41:55'],['2019-08-29 18:36:25'],10,10224
1248,['2019-08-19 00:41:54'],['2019-08-29 18:36:54'],10,10223
1249,['2019-08-19 00:40:53'],['2019-08-29 18:36:53'],10,10222
1250,['2019-08-19 00:40:52'],['2019-08-29 18:36:52'],10,10221
1251,['2019-08-19 00:40:46'],['2019-08-29 18:36:46'],10,10220
1252,['2019-08-19 00:39:45'],['2019-08-29 18:36:45'],10,10219
1253,['2019-08-19 00:39:44'],['2019-08-29 18:36:44'],10,10218
1254,['2019-08-19 00:38:42'],['2019-08-29 18:36:42'],10,10217
1255,['2019-08-19 00:38:40'],['2019-08-29 18:36:40'],10,10216
1256,['2019-08-19 00:38:41'],['2019-08-29 18:36:41'],10,10215
1257,['2019-08-19 00:38:39'],['2019-08-29 18:36:39'],10,10214
1258,['2019-08-19 00:37:38'],['2019-08-29 18:36:38'],10,10213
1259,['2019-08-19 00:37:37'],['2019-08-29 18:36:37'],10,10212
1260,['2019-08-19 00:36:28'],['2019-08-29 18:36:28'],10,10211
1261,['2019-08-19 00:36:31'],['2019-08-29 18:36:31'],10,10210
1262,['2019-08-19 00:36:29'],['2019-08-29 18:36:29'],10,10209
1263,['2019-08-19 00:34:57'],['2019-08-29 18:36:27'],10,10208
1264,['2019-08-19 00:33:55'],['2019-08-29 18:36:25'],10,10207
1265,['2019-08-19 00:33:54'],['2019-08-29 18:36:54'],10,10206
1266,['2019-08-16 18:27:00'],['2019-08-29 18:34:00'],13,10204
1267,['2019-08-16 18:27:00'],['2019-08-29 18:34:00'],13,10202
1268,['2019-08-16 18:27:00'],['2019-08-29 18:34:00'],13,10200
1269,['2019-08-16 10:27:37'],['2019-08-20 11:06:37'],4,10199
1270,['2019-08-16 10:27:37'],['2019-08-20 11:06:37'],4,10198
1271,['2019-08-16 10:22:37'],['2019-08-16 10:27:37'],0,10197
1272,['2019-08-16 10:22:37'],['2019-08-16 10:27:37'],0,10196
1273,['2019-08-16 10:20:37'],['2019-08-16 10:21:37'],0,10195
1274,['2019-08-16 10:20:37'],['2019-08-16 10:21:37'],0,10194
1275,['2019-08-16 09:57:37'],['2019-08-20 11:06:37'],4,10193
1276,['2019-08-16 09:57:37'],['2019-08-16 10:19:37'],0,10192
1277,['2019-08-16 09:54:43'],['2019-08-16 10:29:52'],0,10191
1278,['2019-08-16 09:53:37'],['2019-08-20 11:06:37'],4,10190
1279,['2019-08-16 09:53:37'],['2019-08-16 10:19:37'],0,10189
1280,['2019-08-15 20:22:37'],['2019-08-15 20:22:37'],0,10188
1281,['2019-08-15 20:22:37'],['2019-08-15 20:22:37'],0,10187
1282,['2019-08-15 19:06:37'],['2019-08-15 19:21:37'],0,10186
1283,['2019-08-15 17:49:37'],['2019-08-15 19:05:37'],0,10185
1284,['2019-08-14 18:13:00'],['2019-08-29 18:34:00'],15,10177
1285,['2019-08-14 18:11:00'],['2019-08-29 18:34:00'],15,10169
1286,['2019-08-14 18:11:00'],['2019-08-16 18:26:00'],2,10161
1287,['2019-08-14 18:11:00'],['2019-08-29 18:34:00'],15,10109
1288,['2019-08-14 18:11:00'],['2019-08-29 18:34:00'],15,10100
1289,['2019-08-14 18:11:00'],['2019-08-29 18:34:00'],15,10053
1290,['2019-08-14 18:14:00'],['2019-08-29 18:34:00'],15,10032
1291,['2019-08-14 18:13:00'],['2019-08-29 18:34:00'],15,10031
1292,['2019-08-14 18:11:00'],['2019-08-29 18:34:00'],15,10023
1293,['2019-08-14 18:11:00'],['2019-08-29 18:34:00'],15,10015
1294,['2019-08-14 18:11:00'],['2019-08-29 18:34:00'],15,10007
1295,['2019-08-14 18:11:00'],['2019-08-29 18:34:00'],15,9999
1296,['2019-08-14 18:12:00'],['2019-08-29 18:34:00'],15,9991
1297,['2019-08-14 18:11:00'],['2019-08-29 18:34:00'],15,9983
1298,['2019-08-14 18:11:00'],['2019-08-29 18:34:00'],15,9975
1299,['2019-08-14 18:13:00'],['2019-08-29 18:34:00'],15,9967
1300,['2019-08-14 18:11:00'],['2019-08-16 18:26:00'],2,9959
1301,['2019-08-14 18:12:00'],['2019-08-29 18:34:00'],15,9950
1302,['2019-08-14 18:12:00'],['2019-08-29 18:34:00'],15,9943
1303,['2019-08-14 18:15:00'],['2019-08-29 18:34:00'],15,9936
1304,['2019-08-14 18:12:00'],['2019-08-29 18:34:00'],15,9932
1305,['2019-08-14 18:12:00'],['2019-08-29 18:34:00'],15,9930
1306,['2019-08-14 18:12:00'],['2019-08-29 18:34:00'],15,9927
1307,['2019-08-14 18:13:00'],['2019-08-29 18:34:00'],15,9920
1308,['2019-08-14 18:11:00'],['2019-08-29 18:34:00'],15,9919
1309,['2019-08-14 18:13:00'],['2019-08-29 18:34:00'],15,9911
1310,['2019-08-14 18:12:00'],['2019-08-29 18:34:00'],15,9900
1311,['2019-08-14 18:11:00'],['2019-08-29 18:34:00'],15,9894
1312,['2019-08-14 18:11:00'],['2019-08-29 18:34:00'],15,9891
1313,['2019-08-14 18:11:00'],['2019-08-29 18:34:00'],15,9890
1314,['2019-08-14 10:57:41'],['2019-09-15 23:57:41'],32,9889
1315,['2019-08-14 10:54:21'],['2019-09-15 23:59:21'],32,9888
1316,['2019-08-14 10:54:03'],['2019-09-15 23:59:03'],32,9887
1317,['2019-08-14 10:53:26'],['2019-09-15 23:58:26'],32,9886
1318,['2019-08-14 10:53:19'],['2019-09-15 23:58:19'],32,9885
1319,['2019-08-14 10:52:10'],['2019-09-15 23:57:10'],32,9884
1320,['2019-08-14 10:51:58'],['2019-09-15 23:56:58'],32,9883
1321,['2019-08-14 10:48:52'],['2019-09-15 23:58:52'],32,9882
1322,['2019-08-13 19:24:15'],['2019-09-15 23:59:15'],33,9881
1323,['2019-08-13 17:46:23'],['2019-08-29 17:46:23'],16,9880
1324,['2019-08-13 17:46:19'],['2019-08-29 17:46:19'],16,9879
1325,['2019-08-12 23:47:29'],['2019-08-29 17:47:29'],16,9878
1326,['2019-08-12 23:47:28'],['2019-08-29 17:47:28'],16,9877
1327,['2019-08-12 23:47:27'],['2019-08-29 17:47:27'],16,9876
1328,['2019-08-12 23:47:26'],['2019-08-29 17:47:26'],16,9875
1329,['2019-08-12 23:47:25'],['2019-08-29 17:47:25'],16,9874
1330,['2019-08-12 23:46:48'],['2019-08-29 18:36:48'],16,9873
1331,['2019-08-12 23:46:39'],['2019-08-29 18:36:39'],16,9872
1332,['2019-08-12 23:46:31'],['2019-08-29 18:36:32'],16,9871
1333,['2019-08-12 23:46:18'],['2019-08-29 18:36:19'],16,9870
1334,['2019-08-12 23:36:44'],['2019-08-29 18:36:44'],16,9869
1335,['2019-08-12 23:31:45'],['2019-08-29 18:36:45'],16,9868
1336,['2019-08-12 23:31:43'],['2019-08-29 18:36:44'],16,9867
1337,['2019-08-12 18:52:29'],['2019-08-29 18:36:29'],16,9866
1338,['2019-08-12 18:52:28'],['2019-08-29 18:36:28'],16,9865
1339,['2019-08-12 18:52:27'],['2019-08-29 18:36:27'],16,9864
1340,['2019-08-12 18:52:26'],['2019-08-29 18:36:26'],16,9863
1341,['2019-08-12 18:52:25'],['2019-08-29 18:36:25'],16,9862
1342,['2019-08-12 18:52:24'],['2019-08-29 18:36:24'],16,9861
1343,['2019-08-12 18:52:23'],['2019-08-29 18:36:23'],16,9860
1344,['2019-08-12 18:52:22'],['2019-08-29 18:36:22'],16,9859
1345,['2019-08-12 18:52:21'],['2019-08-29 18:36:21'],16,9858
1346,['2019-08-12 18:52:20'],['2019-08-29 18:36:20'],16,9857
1347,['2019-08-12 18:52:19'],['2019-09-15 23:59:19'],34,9856
1348,['2019-08-12 18:52:18'],['2019-08-29 18:36:18'],16,9855
1349,['2019-08-12 18:52:17'],['2019-08-29 18:36:17'],16,9854
1350,['2019-08-12 18:52:16'],['2019-08-29 18:36:16'],16,9853
1351,['2019-08-12 18:52:15'],['2019-08-29 18:36:15'],16,9852
1352,['2019-08-12 18:52:14'],['2019-08-29 18:36:14'],16,9851
1353,['2019-08-12 18:52:13'],['2019-08-29 18:36:13'],16,9850
1354,['2019-08-12 18:52:12'],['2019-08-29 18:36:12'],16,9849
1355,['2019-08-12 18:52:11'],['2019-08-29 18:36:11'],16,9848
1356,['2019-08-12 18:52:10'],['2019-08-29 18:36:10'],16,9847
1357,['2019-08-12 18:52:09'],['2019-08-29 18:36:09'],16,9846
1358,['2019-08-12 18:52:08'],['2019-08-29 18:36:08'],16,9845
1359,['2019-08-12 18:52:07'],['2019-08-29 18:36:07'],16,9844
1360,['2019-08-12 18:52:06'],['2019-08-29 18:36:06'],16,9843
1361,['2019-08-12 18:52:05'],['2019-08-29 18:36:05'],16,9842
1362,['2019-08-12 18:52:04'],['2019-08-29 18:36:04'],16,9841
1363,['2019-08-12 18:52:03'],['2019-08-29 18:36:03'],16,9840
1364,['2019-08-12 18:52:02'],['2019-08-29 18:36:02'],16,9839
1365,['2019-08-12 18:52:01'],['2019-08-29 18:36:01'],16,9838
1366,['2019-08-12 18:52:00'],['2019-08-29 18:36:00'],16,9837
1367,['2019-08-12 18:51:59'],['2019-08-29 18:35:59'],16,9836
1368,['2019-08-12 18:51:58'],['2019-08-29 18:35:58'],16,9835
1369,['2019-08-12 18:51:57'],['2019-08-29 18:35:57'],16,9834
1370,['2019-08-12 18:51:56'],['2019-09-15 23:59:56'],34,9833
1371,['2019-08-12 18:51:55'],['2019-08-29 18:35:55'],16,9832
1372,['2019-08-12 18:51:54'],['2019-08-29 18:36:54'],16,9831
1373,['2019-08-12 18:51:53'],['2019-08-29 18:36:53'],16,9830
1374,['2019-08-12 18:51:52'],['2019-08-29 18:36:52'],16,9829
1375,['2019-08-12 18:51:37'],['2019-08-29 18:36:37'],16,9828
1376,['2019-08-12 18:51:36'],['2019-08-29 18:36:36'],16,9827
1377,['2019-08-12 18:51:35'],['2019-08-29 18:36:35'],16,9826
1378,['2019-08-12 18:51:34'],['2019-08-29 18:36:34'],16,9825
1379,['2019-08-12 18:51:33'],['2019-08-29 18:36:33'],16,9824
1380,['2019-08-12 18:51:32'],['2019-08-29 18:36:32'],16,9823
1381,['2019-08-12 18:51:31'],['2019-08-29 18:36:32'],16,9822
1382,['2019-08-12 18:51:30'],['2019-08-29 18:36:30'],16,9821
1383,['2019-08-12 18:16:17'],['2019-08-29 18:36:17'],17,9820
1384,['2019-08-12 17:04:44'],['2019-08-29 18:36:44'],17,9819
1385,['2019-08-12 17:04:43'],['2019-08-29 18:36:43'],17,9818
1386,['2019-08-12 17:03:32'],['2019-08-29 18:36:32'],17,9817
1387,['2019-08-12 17:03:31'],['2019-08-29 18:36:32'],17,9816
1388,['2019-08-12 07:52:18'],['2019-08-12 18:15:18'],0,9815
1389,['2019-08-12 07:52:17'],['2019-08-12 18:15:17'],0,9814
1390,['2019-08-12 07:52:16'],['2019-08-12 18:15:16'],0,9813
1391,['2019-08-12 07:52:15'],['2019-08-12 18:16:15'],0,9812
1392,['2019-08-11 08:51:59'],['2019-08-12 07:14:59'],0,9811
1393,['2019-08-11 08:51:58'],['2019-08-12 07:14:58'],0,9810
1394,['2019-08-11 02:05:32'],['2019-08-21 12:22:32'],10,9809
1395,['2019-08-11 02:05:31'],['2019-08-21 12:22:31'],10,9808
1396,['2019-08-11 02:03:05'],['2019-08-12 16:28:05'],1,9807
1397,['2019-08-11 02:03:04'],['2019-08-12 16:28:04'],1,9806
1398,['2019-08-11 01:06:08'],['2019-08-21 12:22:08'],10,9805
1399,['2019-08-11 01:06:07'],['2019-08-11 01:18:07'],0,9804
1400,['2019-08-11 01:06:06'],['2019-08-21 12:22:06'],10,9803
1401,['2019-08-11 01:06:05'],['2019-08-11 01:18:05'],0,9802
1402,['2019-08-11 01:05:54'],['2019-08-29 18:36:54'],18,9801
1403,['2019-08-11 01:05:53'],['2019-08-29 18:36:53'],18,9800
1404,['2019-08-11 01:03:37'],['2019-08-29 18:36:37'],18,9799
1405,['2019-08-11 01:03:36'],['2019-08-12 16:38:36'],1,9798
1406,['2019-08-11 01:03:36'],['2019-08-29 18:36:36'],18,9797
1407,['2019-08-11 01:03:35'],['2019-08-29 18:36:35'],18,9796
1408,['2019-08-11 01:03:35'],['2019-08-29 18:36:35'],18,9795
1409,['2019-08-11 01:03:34'],['2019-08-29 18:36:34'],18,9794
1410,['2019-08-11 01:03:34'],['2019-08-11 01:17:34'],0,9793
1411,['2019-08-11 01:03:33'],['2019-08-29 18:36:33'],18,9792
1412,['2019-08-11 01:03:33'],['2019-08-29 18:36:33'],18,9791
1413,['2019-08-11 01:03:32'],['2019-08-29 18:36:32'],18,9790
1414,['2019-08-11 01:03:32'],['2019-08-29 18:36:32'],18,9789
1415,['2019-08-11 01:03:31'],['2019-08-12 16:38:31'],1,9788
1416,['2019-08-11 01:03:30'],['2019-08-29 18:36:30'],18,9787
1417,['2019-08-11 01:03:29'],['2019-08-11 01:17:29'],0,9786
1418,['2019-08-11 01:03:28'],['2019-08-29 18:36:28'],18,9785
1419,['2019-08-11 01:03:27'],['2019-08-29 18:36:27'],18,9784
1420,['2019-08-11 00:05:46'],['2019-08-11 01:00:46'],0,9783
1421,['2019-08-11 00:05:45'],['2019-08-21 12:21:45'],10,9782
1422,['2019-08-11 00:05:44'],['2019-08-11 01:00:44'],0,9781
1423,['2019-08-11 00:05:43'],['2019-08-21 12:21:43'],10,9780
1424,['2019-08-11 00:03:37'],['2019-08-29 18:36:37'],18,9779
1425,['2019-08-11 00:03:36'],['2019-08-11 00:05:36'],0,9778
1426,['2019-08-11 00:03:35'],['2019-08-29 18:36:35'],18,9777
1427,['2019-08-11 00:03:34'],['2019-08-29 18:36:34'],18,9776
1428,['2019-08-11 00:03:33'],['2019-08-11 00:05:33'],0,9775
1429,['2019-08-11 00:03:32'],['2019-08-29 18:36:32'],18,9774
1430,['2019-08-10 23:54:26'],['2019-08-29 18:36:26'],18,9773
1431,['2019-08-10 23:54:25'],['2019-08-29 18:36:25'],18,9772
1432,['2019-08-10 23:46:28'],['2019-08-29 18:36:28'],18,9771
1433,['2019-08-10 23:46:26'],['2019-08-29 18:36:26'],18,9770
1434,['2019-08-10 05:51:34'],['2019-08-12 18:15:34'],2,9769
1435,['2019-08-10 05:51:33'],['2019-08-12 18:15:33'],2,9768
1436,['2019-08-09 10:37:16'],['2019-08-09 10:44:16'],0,9766
1437,['2019-08-09 10:37:16'],['2019-08-09 10:44:16'],0,9759
1438,['2019-08-09 10:37:16'],['2019-08-09 10:44:16'],0,9758
1439,['2019-08-09 10:37:16'],['2019-08-09 10:44:16'],0,9757
1440,['2019-08-09 10:37:16'],['2019-08-09 10:44:16'],0,9751
1441,['2019-08-09 10:37:16'],['2019-08-09 10:44:16'],0,9748
1442,['2019-08-09 10:37:16'],['2019-08-09 10:44:16'],0,9747
1443,['2019-08-09 10:37:16'],['2019-08-09 10:44:16'],0,9746
1444,['2019-08-08 09:12:07'],['2019-09-15 23:59:12'],38,9745
1445,['2019-08-08 00:14:15'],['2019-08-15 20:35:15'],7,9744
1446,['2019-08-08 00:14:15'],['2019-08-15 20:35:15'],7,9743
1447,['2019-08-08 00:14:15'],['2019-08-15 20:35:15'],7,9742
1448,['2019-08-07 20:20:15'],['2019-08-29 18:36:15'],21,9741
1449,['2019-08-07 20:19:15'],['2019-08-29 18:36:15'],21,9740
1450,['2019-08-07 20:19:15'],['2019-08-29 18:36:15'],21,9739
1451,['2019-08-07 20:19:15'],['2019-08-29 18:36:15'],21,9738
1452,['2019-08-07 20:18:15'],['2019-08-29 18:36:15'],21,9737
1453,['2019-08-07 17:39:45'],['2019-08-07 20:17:15'],0,9736
1454,['2019-08-07 02:52:20'],['2019-08-12 18:15:20'],5,9735
1455,['2019-08-07 02:51:21'],['2019-08-12 18:15:21'],5,9734
1456,['2019-08-06 16:11:16'],['2019-08-29 18:11:16'],23,9733
1457,['2019-08-06 17:11:14'],['2019-08-29 18:11:14'],23,9732
1458,['2019-08-06 15:58:55'],['2019-08-29 18:35:55'],23,9731
1459,['2019-08-06 15:58:51'],['2019-08-29 18:36:51'],23,9730
1460,['2019-08-06 15:58:49'],['2019-08-29 18:36:49'],23,9729
1461,['2019-08-06 15:58:48'],['2019-08-29 18:36:48'],23,9728
1462,['2019-08-06 15:59:05'],['2019-08-29 18:36:05'],23,9727
1463,['2019-08-06 15:59:04'],['2019-08-29 18:36:04'],23,9726
1464,['2019-08-06 15:59:03'],['2019-08-29 18:36:03'],23,9725
1465,['2019-08-06 15:59:02'],['2019-08-29 18:36:02'],23,9724
1466,['2019-08-06 15:59:00'],['2019-08-29 18:36:00'],23,9723
1467,['2019-08-06 15:58:59'],['2019-08-29 18:35:59'],23,9722
1468,['2019-08-06 15:58:58'],['2019-08-29 18:35:58'],23,9721
1469,['2019-08-06 15:58:54'],['2019-08-29 18:36:54'],23,9720
1470,['2019-08-06 15:58:53'],['2019-08-29 18:36:53'],23,9719
1471,['2019-08-06 15:58:52'],['2019-08-29 18:36:52'],23,9718
1472,['2019-08-06 15:58:44'],['2019-08-29 18:36:44'],23,9717
1473,['2019-08-06 15:58:43'],['2019-08-29 18:36:43'],23,9716
1474,['2019-08-06 15:58:42'],['2019-08-29 18:36:42'],23,9715
1475,['2019-08-05 20:52:14'],['2019-08-06 11:35:14'],0,9714
1476,['2019-08-05 20:52:13'],['2019-08-11 08:13:13'],5,9713
1477,['2019-08-05 15:30:17'],['2019-08-29 18:36:17'],24,9712
1478,['2019-08-05 15:30:16'],['2019-08-29 18:36:16'],24,9711
1479,['2019-08-05 13:30:10'],['2019-08-29 18:36:10'],24,9710
1480,['2019-08-05 13:30:09'],['2019-08-29 18:36:09'],24,9709
1481,['2019-08-04 17:52:44'],['2019-08-04 18:34:44'],0,9707
1482,['2019-08-04 17:52:44'],['2019-08-04 18:34:44'],0,9701
1483,['2019-08-04 17:52:44'],['2019-08-04 18:34:44'],0,9700
1484,['2019-08-04 17:52:44'],['2019-08-04 18:34:44'],0,9699
1485,['2019-08-04 17:52:44'],['2019-08-04 18:34:44'],0,9693
1486,['2019-08-04 17:52:44'],['2019-08-04 18:34:44'],0,9692
1487,['2019-08-04 17:52:44'],['2019-08-04 18:34:44'],0,9690
1488,['2019-08-04 17:52:44'],['2019-08-04 18:34:44'],0,9689
1489,['2019-08-04 09:51:53'],['2019-08-10 04:58:53'],5,9688
1490,['2019-08-04 09:51:52'],['2019-08-10 04:58:52'],5,9687
1491,['2019-08-03 05:51:46'],['2019-08-12 18:15:46'],9,9686
1492,['2019-08-03 05:51:45'],['2019-08-12 18:15:45'],9,9685
1493,['2019-08-02 17:21:14'],['2019-09-15 23:59:14'],44,9684
1494,['2019-08-02 17:21:13'],['2019-09-15 23:59:13'],44,9683
1495,['2019-08-02 17:20:20'],['2019-09-15 23:49:20'],44,9682
1496,['2019-08-02 17:20:19'],['2019-09-15 23:49:19'],44,9681
1497,['2019-08-02 17:19:03'],['2019-09-15 23:19:03'],44,9680
1498,['2019-08-02 18:19:01'],['2019-09-15 23:19:01'],44,9679
1499,['2019-08-02 16:53:42'],['2019-09-15 23:59:42'],44,9678
1500,['2019-08-02 16:53:38'],['2019-09-15 23:59:38'],44,9677
1501,['2019-08-02 16:52:36'],['2019-09-15 23:59:36'],44,9676
1502,['2019-08-02 16:52:35'],['2019-09-15 23:59:35'],44,9675
1503,['2019-08-02 16:52:52'],['2019-09-15 23:59:52'],44,9674
1504,['2019-08-02 16:52:51'],['2019-09-15 23:59:51'],44,9673
1505,['2019-08-02 16:52:50'],['2019-09-15 23:59:50'],44,9672
1506,['2019-08-02 16:52:49'],['2019-09-15 23:59:49'],44,9671
1507,['2019-08-02 16:52:47'],['2019-09-15 23:59:47'],44,9670
1508,['2019-08-02 16:52:46'],['2019-09-15 23:59:46'],44,9669
1509,['2019-08-02 16:52:45'],['2019-09-15 23:59:45'],44,9668
1510,['2019-08-02 16:52:41'],['2019-09-15 23:59:41'],44,9667
1511,['2019-08-02 16:52:40'],['2019-09-15 23:59:40'],44,9666
1512,['2019-08-02 16:52:39'],['2019-09-15 23:59:39'],44,9665
1513,['2019-08-01 16:06:39'],['2019-08-10 23:59:39'],9,9664
1514,['2019-08-01 16:06:38'],['2019-09-15 23:59:38'],45,9663
1515,['2019-08-01 16:06:37'],['2019-09-15 23:59:37'],45,9662
1516,['2019-08-01 16:06:36'],['2019-08-21 12:21:36'],19,9661
1517,['2019-08-01 16:06:35'],['2019-08-21 12:21:35'],19,9660
1518,['2019-08-01 16:06:34'],['2019-08-21 12:21:34'],19,9659
1519,['2019-08-01 16:06:33'],['2019-08-11 00:03:33'],9,9658
1520,['2019-08-01 16:06:32'],['2019-08-21 12:22:32'],19,9657
1521,['2019-08-01 16:06:31'],['2019-08-11 00:04:31'],9,9656
1522,['2019-08-01 16:06:30'],['2019-09-15 23:59:30'],45,9655
1523,['2019-08-01 16:06:29'],['2019-08-11 00:05:29'],9,9654
1524,['2019-08-01 16:06:28'],['2019-08-11 00:00:28'],9,9653
1525,['2019-08-01 16:06:27'],['2019-09-15 23:59:27'],45,9652
1526,['2019-08-01 16:06:26'],['2019-09-15 23:59:26'],45,9651
1527,['2019-08-01 16:06:25'],['2019-08-21 12:22:25'],19,9650
1528,['2019-08-01 16:06:24'],['2019-08-21 12:22:24'],19,9649
1529,['2019-08-01 16:06:23'],['2019-08-21 12:22:23'],19,9648
1530,['2019-08-01 16:06:22'],['2019-08-11 00:03:22'],9,9647
1531,['2019-08-01 16:06:21'],['2019-08-21 12:22:21'],19,9646
1532,['2019-08-01 16:06:20'],['2019-08-11 00:04:20'],9,9645
1533,['2019-08-01 16:06:19'],['2019-09-15 23:59:19'],45,9644
1534,['2019-08-01 16:06:18'],['2019-08-11 00:05:18'],9,9643
1535,['2019-08-01 16:05:27'],['2019-09-15 23:59:27'],45,9642
1536,['2019-08-01 16:05:26'],['2019-09-15 23:59:26'],45,9641
1537,['2019-08-01 16:05:25'],['2019-08-29 18:36:25'],28,9640
1538,['2019-08-01 16:05:24'],['2019-09-15 23:59:24'],45,9639
1539,['2019-08-01 16:05:23'],['2019-09-15 23:59:23'],45,9638
1540,['2019-08-01 16:05:22'],['2019-09-15 23:59:23'],45,9637
1541,['2019-08-01 16:05:21'],['2019-08-29 18:36:21'],28,9636
1542,['2019-08-01 16:05:20'],['2019-09-15 23:59:20'],45,9635
1543,['2019-08-01 16:04:49'],['2019-09-15 23:59:49'],45,9634
1544,['2019-08-01 16:04:48'],['2019-09-15 23:59:48'],45,9633
1545,['2019-08-01 16:04:47'],['2019-08-29 18:36:47'],28,9632
1546,['2019-08-01 16:04:46'],['2019-08-29 18:36:46'],28,9631
1547,['2019-08-01 16:04:45'],['2019-08-29 18:36:45'],28,9630
1548,['2019-08-01 16:04:44'],['2019-09-15 23:59:44'],45,9629
1549,['2019-08-01 16:04:43'],['2019-09-15 23:59:43'],45,9628
1550,['2019-08-01 16:04:42'],['2019-09-15 23:59:42'],45,9627
1551,['2019-08-01 16:04:41'],['2019-08-29 18:36:41'],28,9626
1552,['2019-08-01 16:04:40'],['2019-08-29 18:36:40'],28,9625
1553,['2019-08-01 16:04:39'],['2019-08-29 18:36:39'],28,9624
1554,['2019-08-01 16:04:38'],['2019-09-15 23:59:38'],45,9623
1555,['2019-08-01 16:03:57'],['2019-09-15 23:59:57'],45,9622
1556,['2019-08-01 16:03:56'],['2019-08-29 18:35:56'],28,9621
1557,['2019-08-01 16:03:55'],['2019-08-11 00:39:55'],9,9620
1558,['2019-08-01 16:03:54'],['2019-08-11 00:04:54'],9,9619
1559,['2019-08-01 16:03:53'],['2019-08-11 00:37:53'],9,9618
1560,['2019-08-01 16:03:52'],['2019-08-11 00:39:52'],9,9617
1561,['2019-08-01 16:03:51'],['2019-08-29 18:36:51'],28,9616
1562,['2019-08-01 16:03:50'],['2019-08-11 00:05:50'],9,9615
1563,['2019-08-01 16:03:49'],['2019-08-29 18:36:50'],28,9614
1564,['2019-08-01 16:03:48'],['2019-08-11 00:37:48'],9,9613
1565,['2019-08-01 16:03:47'],['2019-09-15 23:59:47'],45,9612
1566,['2019-08-01 16:03:46'],['2019-08-29 18:36:46'],28,9611
1567,['2019-08-01 16:03:45'],['2019-08-11 00:39:45'],9,9610
1568,['2019-08-01 16:03:44'],['2019-08-11 00:04:44'],9,9609
1569,['2019-08-01 16:03:43'],['2019-08-11 00:37:43'],9,9608
1570,['2019-08-01 16:03:42'],['2019-08-11 00:39:42'],9,9607
1571,['2019-08-01 16:03:41'],['2019-08-29 18:36:41'],28,9606
1572,['2019-08-01 16:03:40'],['2019-08-11 00:05:40'],9,9605
1573,['2019-08-01 16:03:39'],['2019-08-29 18:36:39'],28,9604
1574,['2019-08-01 16:03:38'],['2019-08-11 00:38:38'],9,9603
1575,['2019-08-01 16:03:37'],['2019-09-15 23:59:37'],45,9602
1576,['2019-08-01 16:03:36'],['2019-09-15 23:59:36'],45,9601
1577,['2019-08-01 15:01:25'],['2019-09-15 23:59:25'],45,9600
1578,['2019-08-01 15:01:24'],['2019-09-15 23:59:24'],45,9599
1579,['2019-08-01 14:59:23'],['2019-09-15 23:59:23'],45,9598
1580,['2019-08-01 14:59:22'],['2019-09-15 23:59:22'],45,9597
1581,['2019-08-01 14:53:11'],['2019-09-15 23:59:11'],45,9596
1582,['2019-08-01 14:53:10'],['2019-09-15 23:59:10'],45,9595
1583,['2019-08-01 14:53:09'],['2019-09-15 23:59:09'],45,9594
1584,['2019-08-01 14:53:08'],['2019-09-15 23:59:08'],45,9593
1585,['2019-08-01 14:53:07'],['2019-09-15 23:59:07'],45,9592
1586,['2019-08-01 14:53:06'],['2019-09-15 23:59:06'],45,9591
1587,['2019-08-01 14:53:05'],['2019-09-15 23:59:05'],45,9590
1588,['2019-08-01 14:53:04'],['2019-09-15 23:59:04'],45,9589
1589,['2019-08-01 14:53:03'],['2019-09-15 23:59:03'],45,9588
1590,['2019-08-01 14:53:02'],['2019-09-15 23:59:02'],45,9587
1591,['2019-08-01 14:53:01'],['2019-09-15 23:59:01'],45,9586
1592,['2019-08-01 14:53:00'],['2019-09-16 00:00:00'],45,9585
1593,['2019-08-01 14:52:59'],['2019-09-15 23:59:59'],45,9584
1594,['2019-08-01 14:52:58'],['2019-09-15 23:59:58'],45,9583
1595,['2019-08-01 14:52:57'],['2019-09-15 23:59:57'],45,9582
